epoch,loss,BinaryAccuracy,MSE,Val_loss,Val_BinaryAccuracy,Val_MSE
44,0.0043604074181207726,1.0,0.004360407,0.006633851,1.0,0.0066338517
45,0.004073937894821527,1.0,0.004073938,0.006297731,1.0,0.006297731
46,0.0038154765385233105,1.0,0.0038154765,0.005871755,1.0,0.0058717555
47,0.0035881396052577803,1.0,0.0035881398,0.005484528,1.0,0.005484528
48,0.0033957653466777336,1.0,0.003395765,0.00528087,1.0,0.0052808695
49,0.0032098315460907835,1.0,0.0032098314,0.004918749,1.0,0.0049187494
50,0.003051332917229663,1.0,0.0030513324,0.0047153593,1.0,0.00471536
51,0.0028851063182247024,1.0,0.002885106,0.0043771625,1.0,0.0043771625
52,0.0027685052876721228,1.0,0.0027685056,0.0042616427,1.0,0.0042616427
53,0.0026340115263367133,1.0,0.0026340117,0.004137557,1.0,0.004137557
54,0.002519644245753185,1.0,0.002519644,0.0039651534,1.0,0.0039651534
55,0.0024142988334079425,1.0,0.002414299,0.0038791387,1.0,0.003879139
56,0.0023260191195614397,1.0,0.002326019,0.0036521405,1.0,0.0036521405
57,0.0022433085612119023,1.0,0.0022433086,0.0034997573,1.0,0.0034997575
58,0.002154922520276159,1.0,0.0021549223,0.0033584705,1.0,0.0033584705
59,0.0020747323329898437,1.0,0.0020747324,0.0032168147,1.0,0.0032168145
60,0.0020029203789759305,1.0,0.0020029205,0.0031305158,1.0,0.0031305158
61,0.0019355889277405016,1.0,0.0019355889,0.0030005483,1.0,0.0030005483
62,0.0018766542348349767,1.0,0.0018766542,0.0029273054,1.0,0.0029273056
63,0.0018156723113685485,1.0,0.0018156724,0.0028240217,1.0,0.0028240215
64,0.0017594322224237745,1.0,0.001759432,0.002747466,1.0,0.002747466
65,0.0017082895454575097,1.0,0.0017082895,0.0026562198,1.0,0.0026562202
66,0.0016564239291079912,1.0,0.0016564239,0.002568574,1.0,0.0025685742
67,0.0016089508022677393,1.0,0.0016089507,0.0025149495,1.0,0.0025149493
68,0.0015663423541662914,1.0,0.0015663423,0.002443184,1.0,0.0024431841
69,0.001521314882988771,1.0,0.0015213148,0.0023766418,1.0,0.002376642
70,0.0014801033727464177,1.0,0.0014801034,0.0023228223,1.0,0.002322822
71,0.0014453914989116452,1.0,0.0014453916,0.0022493007,1.0,0.0022493007
72,0.0014097900571106302,1.0,0.0014097902,0.0022106273,1.0,0.0022106275
73,0.0013776771952360568,1.0,0.0013776773,0.0021494024,1.0,0.0021494024
74,0.0013415445047881335,1.0,0.0013415446,0.0020931994,1.0,0.0020931996
75,0.0013100202392501337,1.0,0.0013100202,0.0020441716,1.0,0.0020441716
76,0.0012829708329293006,1.0,0.0012829709,0.0019834056,1.0,0.0019834056
77,0.0012514613148185514,1.0,0.0012514613,0.0019401276,1.0,0.0019401277
78,0.001224685389447146,1.0,0.0012246853,0.0019032323,1.0,0.0019032324
79,0.0011973342221725971,1.0,0.0011973341,0.0018642357,1.0,0.0018642357
80,0.0011738721495344034,1.0,0.0011738722,0.0018251588,1.0,0.0018251587
81,0.0011476013300594904,1.0,0.0011476013,0.0017819266,1.0,0.0017819266
82,0.0011242723210729778,1.0,0.0011242724,0.0017437495,1.0,0.0017437494
83,0.0011033834755747398,1.0,0.0011033835,0.0017090125,1.0,0.0017090125
84,0.0010817490575361936,1.0,0.0010817491,0.0016794421,1.0,0.0016794422
85,0.0010592765708767524,1.0,0.0010592765,0.0016475386,1.0,0.0016475387
86,0.0010407294865862856,1.0,0.0010407296,0.0016132327,1.0,0.0016132327
87,0.0010220238233863887,1.0,0.0010220238,0.0015823501,1.0,0.0015823501
88,0.0010024002422728846,1.0,0.0010024003,0.0015540781,1.0,0.0015540781
89,0.000984767489435692,1.0,0.0009847677,0.0015277913,1.0,0.0015277913
90,0.0009677016041091372,1.0,0.00096770155,0.0015013911,1.0,0.0015013912
91,0.0009503091462266316,1.0,0.00095030916,0.0014753445,1.0,0.0014753445
92,0.0009360325066447859,1.0,0.00093603256,0.0014453473,1.0,0.0014453473
93,0.0009183837729881728,1.0,0.0009183838,0.0014187555,1.0,0.0014187556
94,0.0009037890084718745,1.0,0.00090378907,0.0013985937,1.0,0.0013985937
95,0.0008891588490035745,1.0,0.00088915887,0.0013774001,1.0,0.0013774001
96,0.0008750483055689162,1.0,0.00087504834,0.0013558321,1.0,0.0013558321
97,0.0008606854063409921,1.0,0.0008606854,0.0013371068,1.0,0.0013371068
98,0.0008473093905429837,1.0,0.0008473093,0.0013132873,1.0,0.0013132874
99,0.0008352664224202595,1.0,0.0008352665,0.0012921365,1.0,0.0012921365
